"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"68684",142.1667,-37.2326,1,135,122,50,4020,275,35,240,90,187,187,84,629,79,28,32,218,91,91,215
"68685",141.9322,-37.48796,1,129,117,51,3727,263,35,228,87,177,177,81,701,91,26,34,250,95,95,245
"68686",148.7246,-37.09578,1,109,119,49,4259,238,-3,241,128,144,162,53,817,88,54,13,239,180,194,202
"68687",145.207,-37.62118,1,143,108,48,4044,269,46,223,136,194,194,91,742,74,46,17,218,143,143,184
"68688",145.1452,-37.6644,1,142,106,48,3977,266,47,219,135,193,193,91,762,76,48,16,223,148,148,188
"68689",145.5634,-38.6341,1,139,87,48,3080,240,60,180,100,180,180,100,937,106,38,29,308,141,141,308
"68690",141.3964,-38.2525,1,132,83,50,2727,222,59,163,97,165,168,97,843,114,23,41,329,103,108,329
"68691",141.545,-37.155,1,137,126,52,3936,279,37,242,94,188,188,88,623,83,21,41,233,74,74,230
"68692",141.3422,-36.96972,1,138,129,52,4026,283,35,248,94,190,190,88,595,78,21,40,221,73,73,220
"68693",147.4667,-38.12389,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68694",147.555,-38.05889,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68695",147.4219,-38.15056,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68696",147.5314,-38.07556,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"68697",147.5517,-38.05611,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68698",148.7146,-37.10643,1,109,119,49,4259,238,-3,241,128,144,162,53,817,88,54,13,239,180,194,202
"68699",147.0334,-38.26233,1,134,107,51,3478,243,34,209,147,178,178,88,685,68,40,14,200,146,146,166
"68700",145.2326,-37.73,1,145,106,48,3880,267,50,217,139,195,195,95,796,81,48,17,231,149,149,202
"68701",145.3045,-37.65153,1,138,108,48,4035,265,41,224,111,189,189,86,913,94,52,19,272,162,162,244
"68702",146.9275,-38.24744,1,130,109,51,3537,242,29,213,144,175,175,84,737,73,43,14,214,156,156,180
"68703",141.2225,-37.72139,1,138,108,51,3319,258,50,208,96,181,181,96,722,97,24,39,272,88,88,272
"68704",141.9722,-37.00444,1,138,127,51,4149,282,34,248,93,192,192,86,560,71,25,34,196,79,79,195
"68705",141.3883,-37.24806,1,137,124,51,3848,277,38,239,94,187,187,88,647,86,21,41,243,77,77,240
"68706",147.4661,-38.12361,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68707",147.4678,-38.10806,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68708",147.5522,-38.05694,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68709",145.1131,-37.645,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"68710",144.6072,-37.5656,1,127,105,47,4017,253,32,221,99,178,178,76,765,81,48,17,237,149,149,202
"68711",145.2369,-37.73073,1,145,106,48,3880,267,50,217,139,195,195,95,796,81,48,17,231,149,149,202
"68712",147.4242,-38.15472,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68713",147.5303,-38.07444,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"68714",147.4664,-38.10833,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68715",147.5519,-38.05639,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68716",144.5462,-37.4343,1,122,108,47,4162,253,24,229,75,175,175,69,873,100,50,22,277,153,153,261
"68717",145.2045,-37.61515,1,143,108,48,4044,269,46,223,136,194,194,91,742,74,46,17,218,143,143,184
"68718",147.4687,-38.10272,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68719",141.2578,-38.05417,1,136,93,51,2927,236,57,179,99,174,174,99,795,107,24,40,308,98,98,308
"68720",141.3894,-37.24889,1,137,124,51,3848,277,38,239,94,187,187,88,647,86,21,41,243,77,77,240
"68721",147.5256,-38.07056,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"68722",147.5256,-38.07083,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"68723",147.4228,-38.15472,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68724",147.5578,-38.06278,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68725",147.5558,-38.05889,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68726",147.4214,-38.14972,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68727",147.4772,-38.10556,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68728",145.0978,-37.66194,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"68729",141.062,-38.02255,1,136,92,51,2918,235,57,178,99,174,174,99,802,111,25,43,318,94,94,318
"68730",145.5366,-38.42792,1,140,92,48,3258,246,57,189,105,183,183,98,947,104,42,26,296,152,152,292
"68731",147.4691,-38.10019,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68732",141.1278,-37.51083,1,138,115,51,3544,268,45,223,98,184,184,93,696,95,23,40,264,83,83,263
"68733",147.5264,-38.07,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"68734",147.4519,-38.12611,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68735",147.5556,-38.05917,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68736",147.4781,-38.10472,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68737",147.4442,-38.12583,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68738",141.3335,-38.09881,1,133,92,51,2917,232,54,178,95,168,171,95,840,112,25,40,322,105,106,322
"68739",141.4665,-37.64239,1,139,114,52,3455,265,47,218,100,184,184,95,679,90,23,38,254,84,84,248
"68740",141.851,-37.6716,1,135,112,51,3476,260,44,216,96,180,180,90,648,84,25,33,230,88,88,224
"68741",142.3292,-37.6025,1,131,113,50,3700,261,39,222,90,179,179,84,670,81,30,28,222,102,102,213
"68742",147.1956,-36.74778,1,130,126,47,4977,282,14,268,76,193,194,67,1236,159,52,31,431,187,198,424
"68743",147.4517,-38.12639,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68744",147.5561,-38.05861,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68745",147.5314,-38.07472,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"68746",147.5531,-38.05583,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68747",147.5522,-38.05556,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68748",147.4442,-38.12667,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68749",147.4658,-38.12333,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68750",145.1119,-37.63861,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"68751",146.2137,-38.65326,1,134,92,49,3204,235,48,187,92,175,175,92,1051,116,45,25,330,171,171,330
"68752",145.3405,-37.63807,1,139,109,48,4009,267,42,225,112,190,190,87,901,93,52,19,270,160,160,240
"68753",143.2748,-36.88995,1,126,122,47,4635,275,20,255,75,185,186,68,742,93,33,34,255,108,112,254
"68754",142.0308,-37.35288,1,131,119,50,3857,269,35,234,88,181,181,82,670,86,27,34,236,93,93,232
"68755",147.4588,-36.10333,1,126,127,45,5381,283,6,277,67,194,196,58,1045,132,43,32,366,158,167,363
"68756",141.4883,-37.76167,1,132,109,52,3323,253,44,209,94,176,176,90,778,104,26,39,291,97,97,288
"68757",141.7978,-37.00639,1,138,127,51,4103,282,34,248,93,191,191,86,573,74,24,36,206,77,77,204
"68758",141.2753,-37.58306,1,136,115,51,3534,266,44,222,97,182,182,92,700,94,23,39,264,85,85,260
"68759",145.3078,-37.68222,1,141,107,48,3969,266,45,221,114,192,192,90,874,90,50,19,260,156,156,229
"68760",147.4525,-38.12583,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68761",147.4667,-38.1225,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68762",147.4217,-38.15,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68763",147.4219,-38.15111,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68764",147.4667,-38.10833,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68765",147.4772,-38.10611,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68766",147.5531,-38.05639,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68767",145.1189,-37.63778,1,142,106,48,3965,265,47,218,135,193,193,91,738,74,48,16,216,146,146,180
"68768",147.6122,-36.86362,1,103,121,47,4678,245,-9,254,72,161,162,42,1011,110,50,21,315,180,192,296
"68769",147.5661,-38.00393,1,142,109,53,3401,247,42,205,154,185,185,97,672,74,33,18,201,136,136,165
"68770",147.6859,-36.77483,1,116,126,48,4763,262,0,262,85,175,176,54,934,104,47,21,292,167,179,279
"68771",144.1382,-38.05024,1,139,100,49,3531,250,48,202,113,184,184,93,555,60,35,17,170,106,106,145
"68772",145.2858,-37.70184,1,143,107,48,3949,267,47,220,116,193,193,92,816,84,48,18,240,150,150,209
"68773",144.2121,-37.20909,1,128,117,47,4459,270,24,246,79,186,186,72,722,86,37,26,234,117,117,230
"68774",141.1881,-36.92694,1,140,129,52,4015,286,38,248,90,192,192,90,586,78,20,40,219,72,72,219
"68775",147.5256,-38.07167,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"68776",147.4239,-38.15556,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68777",147.5547,-38.05944,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68778",147.4781,-38.105,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68779",147.5514,-38.05639,1,142,107,52,3349,246,43,203,154,184,184,98,667,72,33,17,198,135,135,164
"68780",142.1925,-37.14661,1,135,123,50,4081,278,34,244,90,188,188,84,626,79,28,33,217,90,90,216
"68781",147.6212,-36.85073,1,103,121,47,4678,245,-9,254,72,161,162,42,1011,110,50,21,315,180,192,296
"68782",144.189,-36.9128,1,138,121,47,4744,284,27,257,86,198,199,78,613,73,32,27,201,101,106,196
"68783",142.2323,-37.39152,1,119,116,50,3899,257,25,232,75,169,169,69,858,112,33,35,308,115,115,303
"68784",141.4278,-37.76083,1,131,108,51,3357,252,44,208,93,175,175,89,789,106,26,39,296,98,98,294
"68785",145.4819,-36.82111,1,144,121,46,4948,293,32,261,90,208,208,81,676,79,30,25,219,116,116,217
"68786",147.5261,-38.07139,1,141,108,53,3354,245,42,203,154,183,183,97,663,72,33,17,198,135,135,162
"68787",147.4225,-38.15556,1,140,107,52,3372,245,41,204,153,183,183,96,650,68,34,15,192,135,135,158
"68788",147.4667,-38.10889,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68789",147.3836,-38.18139,1,140,106,52,3385,244,41,203,153,183,183,95,647,67,35,15,190,135,135,158
"68790",147.4672,-38.12389,1,141,108,52,3375,246,42,204,153,183,183,96,658,70,34,16,195,136,136,161
"68791",147.7181,-36.83083,1,104,122,47,4693,247,-9,256,74,163,163,43,993,107,50,21,309,179,191,289
"68792",145.301,-37.6875,1,141,107,48,3969,266,45,221,114,192,192,90,874,90,50,19,260,156,156,229
"68793",145.2907,-37.7026,1,143,107,48,3949,267,47,220,116,193,193,92,816,84,48,18,240,150,150,209
"68794",145.2978,-37.65436,1,138,108,48,4035,265,41,224,111,189,189,86,913,94,52,19,272,162,162,244
"68795",141.2903,-38.15514,1,134,89,51,2813,229,57,172,98,168,171,98,829,113,24,41,324,102,103,324
"68796",145.1688,-38.13264,1,143,93,48,3467,252,60,192,119,188,188,98,804,85,45,19,241,146,146,223
"68797",145.3271,-38.21626,1,145,93,48,3423,254,61,193,121,190,190,101,801,85,42,22,246,141,141,228
"68798",145.3205,-38.21801,1,145,93,48,3423,254,61,193,121,190,190,101,801,85,42,22,246,141,141,228
"68799",138.7088,-34.97105,1,134,110,49,3950,264,42,222,84,185,185,84,1064,166,32,50,435,107,107,435
"68800",138.6701,-35.26688,1,142,101,50,3559,257,56,201,97,187,187,97,857,126,26,49,349,88,88,349
"68801",138.6955,-34.98495,1,138,108,49,3935,266,47,219,88,188,188,88,994,153,30,49,400,101,101,400
"68802",138.6723,-35.08727,1,147,105,49,3772,269,57,212,99,195,195,99,824,122,23,50,333,79,79,333
"68803",138.6936,-34.99348,1,138,108,49,3935,266,47,219,88,188,188,88,994,153,30,49,400,101,101,400
"68804",138.7672,-35.08523,1,143,110,50,3792,269,51,218,95,192,192,95,810,117,24,49,326,79,79,326
"68805",138.7407,-34.81023,1,151,113,49,4144,283,53,230,99,204,204,99,688,100,20,48,275,70,74,275
"68806",138.7169,-34.94341,1,135,111,49,3975,266,42,224,85,186,186,85,1018,159,30,50,418,102,102,418
"68807",144.2161,-37.86574,1,127,99,47,3765,245,37,208,100,175,175,79,723,75,46,15,220,144,144,186
"68808",141.6713,-38.03936,1,133,101,52,3089,242,49,193,93,173,173,93,798,106,28,36,289,105,105,289
"68809",138.4912,-35.51817,1,150,83,49,3173,242,73,169,109,189,190,109,718,109,22,51,301,75,76,301
"68810",138.9793,-34.75997,1,136,121,50,4171,275,35,240,84,189,189,84,753,114,23,52,313,75,75,313
"68811",145.0252,-37.96625,1,147,95,48,3585,257,60,197,122,193,193,101,722,77,44,17,211,136,136,184
"68812",138.7329,-35.42127,1,153,95,51,3305,254,69,185,111,194,194,111,572,80,20,45,227,65,65,227
"68813",138.7333,-35.42054,1,153,95,51,3305,254,69,185,111,194,194,111,572,80,20,45,227,65,65,227
"68814",138.6651,-35.00931,1,147,104,48,3868,271,57,214,106,196,196,98,819,123,23,49,332,80,80,328
"68815",138.6998,-34.98593,1,138,108,49,3935,266,47,219,88,188,188,88,994,153,30,49,400,101,101,400
"68816",138.6907,-35.09664,1,147,105,49,3772,269,57,212,99,195,195,99,824,122,23,50,333,79,79,333
"68817",145.262,-37.722,1,144,106,48,3909,267,49,218,118,194,194,94,830,85,49,18,244,152,152,215
"68818",138.6937,-34.96914,1,138,108,49,3935,266,47,219,88,188,188,88,994,153,30,49,400,101,101,400
"68819",145.3009,-36.99859,1,133,118,46,4809,279,25,254,80,194,194,72,777,92,35,27,258,127,127,254
"68820",138.736,-35.32275,1,147,101,51,3503,259,61,198,102,191,191,102,736,105,23,47,295,79,79,295
"68821",141.413,-38.25311,1,132,83,50,2727,222,59,163,97,165,168,97,843,114,23,41,329,103,108,329
"68822",144.2029,-37.87629,1,132,101,48,3717,249,41,208,106,180,180,85,634,68,42,16,193,127,127,162
"68823",145.1576,-37.6679,1,146,105,48,3925,267,51,216,139,196,196,95,737,74,47,16,216,145,145,178
"68824",145.2053,-37.6222,1,143,108,48,4044,269,46,223,136,194,194,91,742,74,46,17,218,143,143,184
"68825",145.2989,-37.6544,1,138,108,48,4035,265,41,224,111,189,189,86,913,94,52,19,272,162,162,244
"68826",138.8183,-34.69016,1,151,117,49,4256,286,49,237,97,204,205,97,612,88,19,47,245,63,66,245
"68827",138.7331,-34.83195,1,151,113,49,4144,283,53,230,99,204,204,99,688,100,20,48,275,70,74,275
"68828",149.2164,-37.56837,1,144,88,47,3348,239,55,184,108,175,187,100,998,104,67,15,292,202,203,279
"68829",145.3036,-37.6502,1,138,108,48,4035,265,41,224,111,189,189,86,913,94,52,19,272,162,162,244
"68830",144.1501,-37.61828,1,117,105,47,4045,246,24,222,89,170,170,66,830,93,46,21,265,146,146,239
"68831",138.8008,-34.83454,1,143,115,49,4088,277,45,232,91,194,194,91,784,119,21,51,325,75,75,325
"68832",138.7098,-34.96666,1,134,110,49,3950,264,42,222,84,185,185,84,1064,166,32,50,435,107,107,435
"68833",142.1938,-37.25749,1,135,121,50,3976,275,36,239,91,187,187,85,624,78,27,32,215,90,90,211
"68834",138.7026,-34.9692,1,138,108,49,3935,266,47,219,88,188,188,88,994,153,30,49,400,101,101,400
"68835",138.7909,-34.87989,1,142,113,49,4061,275,47,228,91,194,194,91,837,128,23,51,346,81,81,346
"68836",145.2421,-37.5818,1,140,109,48,4105,269,42,227,113,193,193,88,787,78,47,17,231,147,147,202
"68837",138.8022,-34.84313,1,143,115,49,4088,277,45,232,91,194,194,91,784,119,21,51,325,75,75,325
"68838",138.7911,-35.3454,1,152,101,52,3425,260,66,194,109,196,196,109,599,82,21,45,236,69,69,236
"68839",138.7915,-35.34543,1,152,101,52,3425,260,66,194,109,196,196,109,599,82,21,45,236,69,69,236
"68840",138.7905,-35.34519,1,152,101,52,3425,260,66,194,109,196,196,109,599,82,21,45,236,69,69,236
"68841",138.6534,-35.01885,1,147,104,48,3868,271,57,214,106,196,196,98,819,123,23,49,332,80,80,328
"68842",138.8446,-34.64375,1,151,119,49,4284,287,48,239,97,205,205,97,596,84,17,49,237,59,62,237
"68843",138.7292,-34.93555,1,135,111,49,3975,266,42,224,85,186,186,85,1018,159,30,50,418,102,102,418
"68844",138.7321,-34.90721,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"68845",144.451,-37.13511,1,126,115,46,4526,268,21,247,76,184,184,69,789,96,40,29,263,123,123,262
"68846",144.3273,-37.18573,1,124,115,46,4485,266,20,246,67,181,181,67,825,102,40,31,279,123,123,279
"68847",138.7146,-34.96728,1,134,110,49,3950,264,42,222,84,185,185,84,1064,166,32,50,435,107,107,435
"68848",138.5517,-35.36862,1,144,93,49,3431,250,62,188,100,187,187,100,841,127,25,50,347,87,87,347
"68849",145.111,-37.44255,1,128,108,46,4278,260,30,230,80,182,182,73,977,110,52,23,307,160,160,297
"68850",138.7862,-34.92772,1,136,113,50,3990,268,42,226,86,187,187,86,971,152,27,52,404,93,93,404
"68851",145.2858,-37.7018,1,143,107,48,3949,267,47,220,116,193,193,92,816,84,48,18,240,150,150,209
"68852",145.2582,-37.58427,1,139,109,48,4080,267,42,225,112,191,191,87,850,86,50,18,252,155,155,222
"68853",145.23,-37.73,1,145,106,48,3880,267,50,217,139,195,195,95,796,81,48,17,231,149,149,202
"68854",145.256,-37.564,1,138,110,48,4115,268,40,228,111,191,191,85,852,87,50,18,253,155,155,226
"68855",138.6934,-35.25526,1,142,101,50,3559,257,56,201,97,187,187,97,857,126,26,49,349,88,88,349
"68856",138.6943,-35.2513,1,142,101,50,3559,257,56,201,97,187,187,97,857,126,26,49,349,88,88,349
"68857",145.2055,-37.6141,1,143,108,48,4044,269,46,223,136,194,194,91,742,74,46,17,218,143,143,184
"68858",142.0387,-38.20877,1,137,92,51,2978,236,57,179,98,175,175,98,761,98,28,34,271,103,103,271
"68859",145.296,-37.607,1,135,108,47,4089,264,38,226,107,187,187,82,963,101,55,20,289,168,168,264
"68860",145.2782,-37.6976,1,143,107,48,3949,267,47,220,116,193,193,92,816,84,48,18,240,150,150,209
"68861",145.2369,-37.7307,1,145,106,48,3880,267,50,217,139,195,195,95,796,81,48,17,231,149,149,202
"68862",138.7831,-34.93745,1,136,113,50,3990,268,42,226,86,187,187,86,971,152,27,52,404,93,93,404
"68863",145.2822,-37.5416,1,132,109,47,4210,264,35,229,104,186,186,79,976,106,53,21,297,164,164,280
"68864",145.2074,-37.6203,1,143,108,48,4044,269,46,223,136,194,194,91,742,74,46,17,218,143,143,184
"68865",145.2565,-37.5814,1,138,110,48,4115,268,40,228,111,191,191,85,852,87,50,18,253,155,155,226
"68866",144.8648,-37.28525,1,129,112,47,4419,265,27,238,80,186,186,73,762,89,42,24,246,130,130,240
"68867",142.3644,-36.8839,1,138,127,50,4376,286,32,254,83,194,194,83,570,70,28,32,195,87,87,195
"68868",145.2208,-37.5787,1,140,109,48,4105,269,42,227,113,193,193,88,787,78,47,17,231,147,147,202
"68869",138.7,-35.07789,1,143,106,49,3832,268,53,215,95,192,192,95,905,135,26,50,366,88,88,366
"68870",140.5328,-36.5925,1,149,129,53,3864,291,49,242,100,198,198,100,547,74,17,43,210,61,61,210
"68871",144.5527,-37.41862,1,122,108,47,4162,253,24,229,75,175,175,69,873,100,50,22,277,153,153,261
"68872",145.269,-37.685,1,143,107,48,3949,267,47,220,116,193,193,92,816,84,48,18,240,150,150,209
"68873",141.5314,-36.52907,1,142,136,52,4351,292,32,260,88,198,198,88,495,63,22,34,173,71,73,173
"68874",138.7461,-34.99672,1,134,110,49,3950,264,42,222,84,185,185,84,1064,166,32,50,435,107,107,435
"68875",145.3411,-37.6393,1,139,109,48,4009,267,42,225,112,190,190,87,901,93,52,19,270,160,160,240
"68876",145.2324,-37.6733,1,141,106,48,3957,265,46,219,114,192,192,90,839,85,50,17,244,156,156,215
"68877",145.3014,-37.5955,1,135,108,47,4089,264,38,226,107,187,187,82,963,101,55,20,289,168,168,264
"68878",138.9856,-34.73794,1,137,121,50,4219,276,35,241,84,191,191,84,744,112,23,51,308,75,75,308
"68879",141.8009,-36.61774,1,141,134,51,4405,290,30,260,85,197,197,85,484,60,24,31,165,74,76,165
"68880",138.9997,-34.74997,1,137,121,50,4219,276,35,241,84,191,191,84,744,112,23,51,308,75,75,308
"68881",138.7111,-35.03212,1,138,109,49,3902,266,46,220,88,187,187,88,1011,156,30,50,412,99,99,412
"68882",138.7183,-34.89433,1,142,112,49,4026,273,47,226,91,193,193,91,858,131,24,50,351,85,85,351
"68883",138.7015,-34.94404,1,147,109,49,3991,276,54,222,97,198,198,97,796,120,23,49,320,79,79,320
"68884",138.7384,-34.92761,1,135,111,49,3975,266,42,224,85,186,186,85,1018,159,30,50,418,102,102,418
"68885",144.2165,-37.86389,1,127,99,47,3765,245,37,208,100,175,175,79,723,75,46,15,220,144,144,186
"68886",138.6658,-35.25972,1,144,99,50,3555,257,59,198,99,189,189,99,836,124,25,50,341,84,84,341
"68887",143.6167,-37.68333,1,123,109,48,3971,253,30,223,95,175,175,72,724,82,38,22,230,122,122,210
"68888",138.7136,-34.96407,1,134,110,49,3950,264,42,222,84,185,185,84,1064,166,32,50,435,107,107,435
"68889",138.674,-35.25503,1,142,101,50,3559,257,56,201,97,187,187,97,857,126,26,49,349,88,88,349
"68890",138.7605,-35.03518,1,143,112,50,3896,271,49,222,93,192,192,93,870,131,25,51,356,82,82,356
"68891",138.6639,-35.0229,1,147,104,48,3868,271,57,214,106,196,196,98,819,123,23,49,332,80,80,328
"68892",138.6025,-35.44649,1,145,91,50,3328,247,65,182,103,188,188,103,779,116,24,49,320,83,83,320
"68893",147.2327,-41.69842,1,115,110,51,3524,234,19,215,76,160,160,69,626,71,31,19,194,117,117,188
