"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"241",144.1187,-38.42195,1,137,89,48,3230,237,55,182,100,179,179,95,692,79,36,24,220,114,114,213
"242",146.02932,-37.72786,1,108,110,47,4092,242,12,230,62,161,161,56,1601,190,60,29,542,232,232,527
"243",148.70897,-37.54913,1,116,104,49,3747,227,17,210,111,163,163,67,987,102,64,14,275,202,202,263
"244",148.94004,-37.33647,1,108,107,48,3919,224,5,219,124,157,157,56,916,95,63,12,255,203,203,236
"245",148.70792,-37.304,1,127,114,50,3929,246,20,226,123,161,176,76,925,98,62,14,264,189,192,244
"246",149.08851,-37.31772,1,116,107,49,3890,231,13,218,133,72,165,65,876,93,63,12,245,203,206,219
"247",149.03435,-37.23395,1,97,109,48,4070,218,-8,226,115,148,148,44,872,91,61,11,244,204,207,214
"248",146.3547,-37.89323,1,87,104,47,4036,215,-5,220,41,139,139,35,1740,194,78,24,549,275,275,536
"249",146.26571,-37.92155,1,117,115,50,3842,245,16,229,92,166,166,67,1309,136,61,20,400,231,231,375
"250",146.3407,-37.80573,1,98,111,48,4043,229,2,227,52,150,150,46,1612,181,72,24,508,257,257,495
"251",145.72864,-37.92508,1,130,107,48,3797,255,34,221,105,179,179,81,1200,129,55,22,375,198,198,340
"252",145.73587,-37.90173,1,114,103,47,3908,240,22,218,69,164,164,63,1507,166,63,25,481,234,234,463
"253",146.13803,-38.71556,1,132,87,48,3136,231,51,180,92,173,173,92,1064,119,43,27,343,169,169,343
"254",144.12467,-38.38695,1,135,90,48,3270,236,52,184,97,177,177,92,706,80,37,24,222,117,117,215
"255",144.53817,-37.49348,1,121,107,47,4108,251,24,227,92,174,174,69,880,100,50,22,279,155,155,260
"256",146.74964,-38.47695,1,132,100,50,3350,237,39,198,126,175,175,88,785,75,41,16,220,155,155,209
"257",141.53353,-37.95157,1,134,103,52,3132,246,49,197,94,175,175,94,793,106,27,37,294,101,101,294
"258",148.48719,-37.38269,1,131,114,50,3849,249,25,224,147,164,179,80,920,100,61,15,269,187,190,234
"259",149.59685,-37.36713,1,133,85,46,3384,225,43,182,116,93,175,88,966,103,67,14,263,217,226,241
"260",145.86399,-37.55694,1,94,98,43,4363,228,4,224,39,151,151,39,1827,235,63,36,654,233,233,654
"261",142.41667,-37.22953,1,133,120,50,4091,274,34,240,88,186,186,81,669,84,30,32,231,98,98,227
"262",146.69699,-37.90542,1,132,120,51,3820,257,25,232,147,180,180,82,853,87,47,15,248,174,174,212
"263",144.11342,-37.30454,1,123,114,47,4371,262,22,240,75,179,179,68,786,96,37,29,261,120,120,258
"264",141.52659,-38.15785,1,135,94,52,2897,234,56,178,98,173,173,98,825,109,25,38,310,106,106,310
"265",141.17785,-38.0402,1,137,94,51,2950,238,57,181,99,175,175,99,791,108,25,41,308,96,96,308
"266",141.46047,-38.11598,1,135,95,52,2946,236,55,181,97,174,174,97,815,108,25,39,307,104,104,307
"267",145.84241,-37.54103,1,91,96,43,4414,225,2,223,35,148,148,35,1840,238,63,36,663,232,232,663
"268",143.24799,-37.23187,1,117,117,48,4357,260,17,243,69,173,173,62,843,106,36,32,294,122,122,282
"269",146.13927,-37.4737,1,96,106,45,4396,234,1,233,46,153,153,40,1680,218,58,35,600,216,216,596
"270",146.12324,-37.55414,1,100,108,46,4303,236,4,232,51,155,155,45,1693,217,59,34,601,221,221,595
"271",148.71064,-37.73516,1,143,98,50,3405,245,49,196,106,186,186,99,957,98,58,15,277,188,188,261
"272",144.0955,-37.2768,1,129,117,47,4386,269,25,244,81,185,185,74,674,80,34,25,217,111,111,211
"273",144.0713,-37.2468,1,131,118,47,4462,273,26,247,82,189,189,75,636,75,32,25,203,106,106,197
"274",148.06576,-37.8647,1,144,102,51,3327,245,48,197,156,186,186,101,751,75,38,16,214,151,151,186
"275",147.24687,-38.2333,1,137,107,51,3435,244,37,207,150,167,180,92,653,66,37,15,192,139,140,158
"276",147.24894,-38.2235,1,137,107,51,3435,244,37,207,150,167,180,92,653,66,37,15,192,139,140,158
"277",145.3028,-37.6532,1,138,108,48,4035,265,41,224,111,189,189,86,913,94,52,19,272,162,162,244
"278",149.15848,-37.68895,1,144,86,47,3300,238,58,180,109,186,186,101,1021,107,64,15,306,200,200,293
"279",148.25139,-37.54,1,140,112,51,3687,253,36,217,155,186,186,91,871,92,55,15,256,178,178,217
"280",148.71196,-37.7399,1,143,98,50,3405,245,49,196,106,186,186,99,957,98,58,15,277,188,188,261
"281",144.065,-38.4202,1,133,89,48,3269,235,52,183,96,176,176,91,747,86,37,25,240,119,119,233
"282",144.2668,-37.3889,1,108,107,46,4273,244,12,232,60,163,163,54,1161,147,49,35,412,157,157,410
"283",143.943,-38.4771,1,120,88,47,3299,225,41,184,82,164,164,78,1038,126,47,30,348,151,151,345
"284",143.9479,-38.4754,1,120,88,47,3299,225,41,184,82,164,164,78,1038,126,47,30,348,151,151,345
"285",143.9798,-38.5028,1,133,88,48,3216,234,52,182,97,175,175,92,813,97,37,28,269,123,123,265
"286",143.9853,-38.5049,1,133,88,48,3216,234,52,182,97,175,175,92,813,97,37,28,269,123,123,265
"287",144.0111,-38.4873,1,133,89,48,3251,234,51,183,96,175,175,91,780,92,37,27,256,120,120,250
"288",147.21954,-38.2562,1,138,106,51,3416,243,39,204,151,168,181,93,651,65,37,15,191,138,139,158
"289",145.30083,-37.9578,1,140,101,48,3710,258,50,208,115,188,188,92,930,95,51,18,275,167,167,250
"290",145.28737,-37.9342,1,142,100,48,3695,258,52,206,116,189,189,94,906,93,51,18,265,165,165,242
"291",146.10818,-37.7858,1,90,102,45,4148,221,-1,222,42,143,143,37,1862,219,74,29,624,270,270,607
"292",146.24588,-37.7455,1,90,106,47,4164,222,-3,225,42,143,143,37,1795,212,72,29,599,261,261,584
"293",146.04003,-37.8136,1,111,110,48,4000,242,14,228,66,162,162,60,1536,175,59,27,506,233,233,487
"294",147.02832,-38.3473,1,134,104,51,3406,240,37,203,147,164,177,89,689,67,39,15,198,145,146,172
"295",147.03702,-38.3509,1,134,104,51,3406,240,37,203,147,164,177,89,689,67,39,15,198,145,146,172
"296",147.28769,-37.9053,1,138,117,52,3652,254,32,222,153,184,184,90,680,73,40,15,206,152,152,152
"297",147.28721,-37.9334,1,138,115,52,3642,252,33,219,153,184,184,90,665,71,39,15,201,148,148,149
"298",144.35936,-37.22067,1,124,114,46,4442,265,22,243,75,181,181,68,820,100,41,29,273,127,127,272
"299",144.2051,-37.4522,1,107,106,46,4232,242,13,229,60,162,162,54,1135,143,48,34,399,155,155,394
"300",146.18816,-37.48115,1,105,114,47,4358,246,6,240,56,161,161,50,1539,202,53,35,551,198,198,547
"301",149.37006,-37.53347,1,135,87,47,3397,230,46,184,99,178,178,91,981,104,66,13,269,210,210,262
"302",149.3107,-37.34861,1,126,98,48,3658,230,28,202,140,83,171,77,938,99,66,13,260,214,219,234
"303",145.88088,-37.62565,1,117,111,47,4146,251,19,232,70,170,170,63,1487,180,54,31,510,210,210,497
"304",148.05655,-37.72559,1,141,106,51,3467,248,42,206,155,185,185,96,794,81,44,15,232,162,162,194
"305",148.71141,-37.74002,1,143,98,50,3405,245,49,196,106,186,186,99,957,98,58,15,277,188,188,261
"306",148.43614,-37.55092,1,130,109,50,3695,243,28,215,145,176,176,81,934,99,59,14,269,191,191,238
"307",149.13869,-37.67988,1,144,86,47,3300,238,58,180,109,186,186,101,1021,107,64,15,306,200,200,293
"308",148.89208,-37.39203,1,133,106,49,3751,244,31,213,148,180,180,84,942,98,65,14,264,197,197,251
"309",145.883117,-37.867574,1,108,105,47,3994,236,14,222,62,159,159,56,1608,183,63,27,530,242,242,511
"310",146.082742,-37.6472,1,94,104,46,4262,227,1,226,45,149,149,40,1801,224,66,32,627,244,244,617
"311",144.2493,-37.3314,1,118,112,47,4378,256,18,238,63,174,174,63,942,118,43,33,325,135,135,325
"312",145.27822,-37.697682,1,143,107,48,3949,267,47,220,116,193,193,92,816,84,48,18,240,150,150,209
"313",144.26,-37.3335,1,111,108,46,4328,247,14,233,56,166,166,56,1113,141,49,35,395,152,152,395
"314",141.456135,-37.907057,1,132,103,51,3166,246,47,199,91,173,173,91,804,108,26,39,302,100,100,302
"315",141.457633,-37.93035,1,133,102,52,3122,244,49,195,93,174,174,93,806,108,26,38,302,101,101,302
"316",141.673575,-37.996746,1,133,103,52,3140,244,49,195,97,173,173,92,778,103,28,36,283,102,102,281
"317",141.71319,-38.195447,1,136,93,52,2897,234,57,177,98,174,174,98,810,107,27,36,296,106,106,296
"318",141.500839,-38.15452,1,135,94,52,2897,234,56,178,98,173,173,98,825,109,25,38,310,106,106,310
"319",144.2481,-37.379,1,107,107,46,4285,243,12,231,59,162,162,53,1156,147,48,35,412,155,155,409
"320",144.2669,-37.389,1,108,107,46,4273,244,12,232,60,163,163,54,1161,147,49,35,412,157,157,410
"321",145.790388,-37.447927,1,107,102,44,4443,244,13,231,51,164,164,51,1598,209,54,37,581,203,203,581
"322",146.136459,-37.692302,1,88,103,45,4208,221,-3,224,40,142,142,35,1838,222,71,30,626,257,257,613
"323",149.053165,-37.692647,1,145,88,47,3312,241,57,184,109,187,187,102,1016,105,63,15,300,199,199,288
"324",149.273639,-37.568889,1,142,87,47,3355,236,54,182,106,184,184,98,994,105,67,14,287,204,204,276
"325",148.74649,-37.52118,1,120,106,49,3767,232,19,213,114,167,167,70,976,101,63,14,273,198,198,261
"326",149.216494,-37.457842,1,131,96,48,3585,233,35,198,145,176,176,84,959,99,66,12,265,210,210,251
"327",148.798901,-37.424887,1,118,107,49,3810,232,15,217,112,166,166,68,952,99,65,13,266,199,199,252
"328",149.059543,-37.393433,1,120,104,49,3775,230,19,211,135,167,167,70,920,96,64,12,255,205,205,238
"329",148.576159,-37.302824,1,109,114,49,4046,232,2,230,104,143,160,56,935,102,62,14,273,194,196,240
"330",149.011846,-37.244179,1,97,109,48,4070,218,-8,226,115,148,148,44,872,91,61,11,244,204,207,214
"331",148.884958,-37.1964,1,100,113,48,4123,224,-8,232,118,134,151,46,826,87,57,11,235,190,191,205
"332",148.991013,-37.158416,1,104,115,49,4166,228,-6,234,122,57,155,49,768,81,52,11,218,178,186,187
"333",147.513302,-37.924289,1,140,112,53,3457,249,39,210,154,183,183,95,689,78,34,19,208,141,141,167
"334",144.677587,-37.362343,1,117,108,46,4307,252,19,233,68,172,172,62,940,113,49,27,312,149,149,303
"335",144.3033,-37.3401,1,111,108,46,4304,248,14,234,57,166,166,57,1117,142,50,34,396,154,154,396
"336",144.3354,-37.4645,1,116,107,47,4156,248,21,227,70,170,170,64,977,116,51,26,320,156,156,310
"337",146.230675,-37.899758,1,113,114,49,3880,242,13,229,87,163,163,63,1411,152,63,22,439,237,237,419
"338",146.232345,-37.85064,1,101,110,48,3996,231,5,226,55,152,152,49,1638,184,71,25,523,259,259,506
"339",145.379556,-37.773546,1,137,106,48,3928,262,43,219,111,188,188,87,1023,104,55,20,307,176,176,280
"340",145.391526,-37.793974,1,134,104,48,3883,257,41,216,107,183,183,83,1097,112,57,20,329,189,189,303
"341",145.401897,-37.808028,1,134,104,48,3883,257,41,216,107,183,183,83,1097,112,57,20,329,189,189,303
"342",146.9173,-38.23115,1,130,109,51,3537,242,29,213,144,175,175,84,737,73,43,14,214,156,156,180
"343",144.17594,-38.36388,1,138,90,48,3283,238,54,184,114,181,181,95,652,71,37,21,202,114,114,191
"344",144.62556,-37.41236,1,111,106,46,4279,245,16,229,63,166,166,57,1056,128,52,29,356,161,161,348
"345",147.22296,-36.12706,1,131,124,45,5365,287,12,275,72,198,200,63,960,117,38,30,329,150,156,326
"346",147.29531,-37.90184,1,138,116,52,3636,252,32,220,152,183,183,90,693,75,40,15,210,154,154,156
"347",144.18583,-37.50993,1,113,106,46,4137,245,19,226,67,167,167,61,979,117,49,27,323,152,152,312
"348",147.25938,-36.05035,1,136,126,45,5410,293,16,277,77,205,206,68,891,106,38,29,300,143,149,296
"349",146.63083,-37.02279,1,102,115,46,4740,247,-3,250,49,163,163,42,1285,158,52,30,436,189,189,429
"350",147.68135,-37.94891,1,142,108,53,3378,247,44,203,155,185,185,98,701,78,33,19,211,138,138,173
"351",147.00071,-38.30237,1,134,106,51,3443,242,36,206,147,178,178,89,680,67,39,15,197,144,144,167
"352",145.75163,-36.75179,1,126,116,44,5001,276,18,258,63,190,190,63,1029,132,39,34,369,151,156,369
"353",146.84378,-38.41763,1,130,101,50,3397,236,36,200,142,173,173,85,776,74,43,15,217,158,158,202
"354",142.31592,-37.33435,1,124,117,50,3956,262,28,234,79,175,175,73,793,101,32,33,279,110,110,273
"355",145.71377,-37.92943,1,130,107,48,3797,255,34,221,105,179,179,81,1200,129,55,22,375,198,198,340
"356",143.23712,-37.22588,1,117,117,48,4357,260,17,243,69,173,173,62,843,106,36,32,294,122,122,282
"357",143.24385,-37.22485,1,117,117,48,4357,260,17,243,69,173,173,62,843,106,36,32,294,122,122,282
"358",144.07209,-37.26478,1,127,116,47,4425,267,24,243,78,184,184,71,700,84,34,27,227,112,112,223
"359",144.10228,-37.30066,1,123,114,47,4371,262,22,240,75,179,179,68,786,96,37,29,261,120,120,258
"360",147.31311,-36.71736,1,62,100,42,4835,200,-38,238,6,123,124,0,1558,174,66,27,505,242,265,482
"361",147.00295,-36.96748,1,83,109,44,4695,224,-20,244,30,143,143,23,1373,158,57,27,448,210,210,438
"362",146.42569,-37.24192,1,94,111,46,4596,236,-5,241,43,153,153,36,1417,177,54,31,486,196,196,481
"363",146.49384,-37.33508,1,93,111,46,4466,234,-5,239,43,151,151,37,1459,180,57,30,494,206,206,487
"364",147.18486,-37.39461,1,91,113,47,4293,225,-11,236,62,145,145,36,1177,121,58,18,346,211,211,333
"365",146.00582,-37.36263,1,117,114,46,4475,259,16,243,60,174,174,60,1375,184,47,37,502,177,177,502
"366",146.22105,-37.40661,1,119,121,48,4385,262,15,247,71,175,175,63,1307,171,48,34,462,176,176,460
"367",145.55277,-37.55083,1,106,99,44,4309,238,15,223,57,161,161,51,1630,203,61,33,565,221,221,563
"368",147.90731,-36.68457,1,90,117,46,4756,231,-21,252,59,150,151,29,1248,135,60,22,397,218,227,362
"369",147.81732,-36.74742,1,92,117,46,4737,233,-19,252,61,151,152,30,1200,129,57,22,380,209,218,351
"370",148.38425,-37.49661,1,132,112,50,3780,248,28,220,148,165,180,83,918,99,60,15,269,189,190,230
"371",148.81053,-37.30158,1,103,110,48,4036,223,-2,225,97,153,153,50,932,98,64,13,264,202,202,241
"372",149.04391,-37.33743,1,121,106,49,3816,233,18,215,136,168,168,70,903,95,64,12,252,204,204,232
"373",149.09501,-37.3077,1,116,107,49,3890,231,13,218,133,72,165,65,876,93,63,12,245,203,206,219
"374",148.99957,-37.19759,1,101,112,48,4119,224,-6,230,119,54,152,47,813,85,56,11,229,191,194,200
"375",148.98692,-37.27351,1,94,108,48,4041,214,-9,223,112,144,145,41,916,95,63,11,255,209,211,229
"376",147.81782,-36.79429,1,93,117,46,4667,233,-18,251,62,151,152,32,1127,120,56,21,352,203,213,321
"377",148.99644,-37.29228,1,100,107,48,4003,218,-3,221,117,150,150,48,917,95,63,11,255,209,209,232
"378",146.31461,-37.92365,1,115,114,50,3876,242,14,228,89,164,164,64,1358,142,65,20,414,239,239,389
"379",146.5035,-38.42659,1,110,99,49,3486,221,19,202,86,154,154,64,1258,130,65,18,363,232,232,362
"380",147.37542,-37.54829,1,132,121,51,3922,257,24,233,148,81,181,81,798,87,49,15,240,179,181,179
"381",147.03472,-37.65704,1,116,120,50,4029,246,10,236,132,167,167,64,958,94,55,14,276,195,195,245
"382",147.21647,-37.38644,1,106,118,49,4233,241,1,240,101,160,160,52,1009,100,55,15,290,196,196,272
"383",149.49421,-37.60814,1,145,76,45,3149,231,64,167,112,185,185,104,974,104,63,13,282,202,202,270
"384",148.26544,-37.76202,1,144,104,51,3401,249,46,203,157,187,187,100,828,82,47,15,232,166,166,211
"385",143.52787,-38.62032,1,122,86,48,3182,224,47,177,82,164,164,82,1446,180,58,33,504,199,199,504
"386",144.07272,-37.24857,1,131,118,47,4462,273,26,247,82,189,189,75,636,75,32,25,203,106,106,197
"387",142.37806,-37.27595,1,134,120,50,4040,274,35,239,89,186,186,83,642,80,29,31,219,95,95,214
"388",142.37692,-37.27506,1,134,120,50,4040,274,35,239,89,186,186,83,642,80,29,31,219,95,95,214
"389",147.39931,-37.67696,1,131,119,52,3780,252,25,227,147,82,179,82,809,90,48,16,243,179,184,179
"390",144.10098,-37.30514,1,123,114,47,4371,262,22,240,75,179,179,68,786,96,37,29,261,120,120,258
"391",144.06223,-37.68092,1,120,104,47,3960,246,28,218,92,171,171,69,803,89,47,20,254,145,145,226
"392",146.32971,-38.48676,1,117,99,49,3433,228,26,202,72,161,161,72,1243,134,59,23,381,208,208,381
"393",146.43881,-37.14464,1,73,101,43,4682,212,-22,234,19,133,133,14,1589,193,59,32,545,208,208,540
"394",141.63117,-38.01218,1,133,101,52,3077,241,49,192,93,173,173,93,807,107,28,36,294,105,105,294
"395",141.68225,-38.19882,1,134,93,52,2904,233,55,178,97,172,172,97,836,111,28,37,308,110,110,308
"396",141.21306,-38.04837,1,137,93,51,2910,236,57,179,99,174,174,99,793,108,24,41,309,97,97,309
"397",144.1014,-37.3074,1,123,114,47,4371,262,22,240,75,179,179,68,786,96,37,29,261,120,120,258
"398",146.18055,-37.53792,1,90,105,45,4377,226,-3,229,40,147,147,35,1733,219,63,33,607,229,229,602
"399",148.77526,-37.74136,1,143,97,50,3394,244,50,194,106,186,186,99,963,99,58,15,281,188,188,265
"400",144.0721,-37.2493,1,131,118,47,4462,273,26,247,82,189,189,75,636,75,32,25,203,106,106,197
"401",147.33304,-38.2302,1,139,106,51,3401,244,40,204,152,182,182,94,647,66,36,15,190,138,138,156
"402",147.31363,-38.24,1,139,106,51,3401,244,40,204,152,182,182,94,647,66,36,15,190,138,138,156
"403",146.34487,-38.0739,1,126,114,50,3742,249,24,225,101,173,173,77,1070,111,48,19,319,200,200,289
"404",144.24489,-37.3773,1,107,107,46,4285,243,12,231,59,162,162,53,1156,147,48,35,412,155,155,409
"405",147.2503,-38.2361,1,138,107,52,3416,244,39,205,151,181,181,93,647,65,36,15,190,138,138,156
"406",148.6175,-37.4858,1,136,109,50,3719,249,33,216,151,182,182,87,938,97,61,14,266,190,190,246
"407",143.9613,-38.4332,1,123,89,47,3342,228,42,186,85,167,167,80,934,112,43,28,309,139,139,304
"408",143.9471,-38.4777,1,120,88,47,3299,225,41,184,82,164,164,78,1038,126,47,30,348,151,151,345
"409",143.9518,-38.4777,1,120,88,47,3299,225,41,184,82,164,164,78,1038,126,47,30,348,151,151,345
"410",144.0164,-38.4505,1,130,90,48,3285,233,49,184,93,173,173,88,795,93,38,26,259,123,123,253
"411",144.1325,-38.4301,1,139,88,48,3234,238,56,182,102,181,181,97,669,75,36,23,210,113,113,203
"412",144.1288,-38.4249,1,139,88,48,3234,238,56,182,102,181,181,97,669,75,36,23,210,113,113,203
"413",144.23924,-37.4744,1,105,105,46,4206,238,11,227,57,159,159,51,1196,150,50,34,421,164,164,413
"414",145.24093,-37.8897,1,145,101,48,3691,262,54,208,120,192,192,97,849,87,49,17,246,156,156,225
"415",145.61923,-37.9914,1,133,104,48,3746,255,39,216,107,181,181,84,1103,117,54,21,339,187,187,309
"416",145.35099,-37.9387,1,137,101,48,3724,256,47,209,112,185,185,89,990,100,53,18,294,177,177,267
"417",145.80314,-37.8415,1,114,105,47,3953,242,20,222,69,165,165,63,1510,169,60,26,491,231,231,471
"418",145.51272,-37.549,1,110,101,44,4295,243,18,225,62,165,165,55,1538,188,60,31,524,214,214,519
"419",146.3162,-37.6355,1,102,115,48,4170,239,3,236,55,155,155,48,1574,192,62,29,531,226,226,520
"420",146.35143,-37.6988,1,95,112,48,4168,230,-1,231,48,149,149,42,1650,196,68,28,545,245,245,533
"421",146.3086,-37.6449,1,102,115,48,4170,239,3,236,55,155,155,48,1574,192,62,29,531,226,226,520
"422",143.94158,-38.5556,1,130,88,48,3205,230,50,180,93,172,172,88,919,112,41,30,309,135,135,307
"423",144.29341,-37.5102,1,114,105,46,4131,245,19,226,67,167,167,61,1021,122,53,27,338,160,160,326
"424",147.29474,-37.9296,1,138,115,52,3591,252,34,218,153,183,183,91,675,73,38,15,204,148,148,153
"425",147.28643,-37.9344,1,138,115,52,3642,252,33,219,153,184,184,90,665,71,39,15,201,148,148,149
"426",145.9645,-37.36666,1,115,110,45,4510,256,16,240,57,173,173,57,1428,192,47,38,526,179,179,526
"427",146.08583,-37.7328,1,94,105,46,4161,227,2,225,47,148,148,41,1800,215,70,30,610,258,258,594
"428",149.40606,-37.38834,1,131,92,47,3529,230,38,192,145,174,176,85,951,100,66,13,261,216,217,240
"429",149.62458,-37.40712,1,142,81,46,3271,230,55,175,126,181,183,99,931,99,65,14,255,209,211,235
"430",148.76859,-37.06506,1,97,117,48,4274,226,-14,240,116,132,150,41,851,90,58,12,246,194,199,206
"431",149.31117,-37.34758,1,126,98,48,3658,230,28,202,140,83,171,77,938,99,66,13,260,214,219,234
"432",148.949,-37.67983,1,142,93,48,3389,242,51,191,106,185,185,98,1005,103,62,14,292,198,198,280
"433",148.56507,-37.27496,1,102,113,48,4104,226,-5,231,97,136,153,48,944,102,63,14,276,199,201,240
"434",148.64126,-37.32977,1,108,113,49,4046,229,1,228,103,142,158,55,928,100,62,14,268,194,196,240
"435",145.87939,-37.79833,1,100,102,46,4076,229,9,220,54,153,153,48,1765,207,69,29,592,257,257,577
"436",146.192325,-37.734708,1,92,107,47,4158,225,-1,226,45,146,146,39,1796,213,72,29,603,261,261,586
"437",145.929762,-37.461827,1,101,102,44,4416,237,8,229,45,158,158,45,1719,227,57,38,628,214,214,628
"438",141.475228,-37.909587,1,130,104,52,3187,245,46,199,90,172,172,90,817,109,27,38,305,103,103,305
"439",141.596992,-37.985263,1,133,102,52,3120,243,49,194,93,173,173,93,799,106,27,37,292,103,103,292
"440",141.63118,-38.012168,1,133,101,52,3077,241,49,192,93,173,173,93,807,107,28,36,294,105,105,294
"441",144.3679,-37.4539,1,110,106,46,4221,243,14,229,62,164,164,56,1138,141,52,32,394,162,162,391
"442",144.2606,-37.4329,1,108,106,46,4241,242,13,229,60,163,163,54,1155,145,49,34,407,159,159,401
"443",146.5154,-38.035846,1,119,115,50,3801,243,17,226,94,167,167,69,1163,117,65,15,335,231,231,303
"444",145.721864,-37.793652,1,112,103,46,4008,240,19,221,66,163,163,60,1571,179,63,27,514,236,236,498
"445",145.811087,-37.797245,1,103,101,46,4039,231,12,219,57,155,155,51,1724,202,68,29,577,251,251,563
"446",146.127929,-37.803568,1,92,105,47,4095,223,0,223,46,145,145,40,1823,210,75,27,601,274,274,581
"447",146.076062,-37.608978,1,100,107,46,4278,235,5,230,51,155,155,45,1723,218,61,34,607,229,229,599
"448",145.40915,-38.025684,1,140,100,48,3630,257,50,207,115,186,186,93,936,96,50,19,283,166,166,255
"449",148.379495,-37.759739,1,144,104,51,3415,249,47,202,107,188,188,100,869,87,51,15,247,173,173,226
"450",148.63357,-37.716701,1,145,100,50,3402,248,49,199,107,188,188,100,930,95,56,15,269,183,183,251
"451",148.451733,-37.650098,1,141,107,51,3520,250,41,209,155,185,185,95,904,90,56,14,254,182,182,233
