"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"65315",120.8281,-30.46544,1,185,135,46,5467,340,51,289,122,183,254,113,265,38,14,29,93,45,62,86
"65316",151.1222,-33.74692,1,168,102,48,3947,264,53,211,213,122,215,114,1218,151,56,30,430,195,369,267
"65317",142.2408,-33.34069,1,176,138,47,5347,332,42,290,177,214,245,108,283,28,20,10,75,67,67,68
"65318",140.0856,-33.73583,1,170,142,50,4930,324,44,280,138,207,233,107,238,25,14,14,67,50,55,60
"65319",140.2127,-33.70564,1,171,142,50,4984,325,44,281,139,208,235,107,234,25,14,14,66,50,54,59
"65320",142.2763,-33.38352,1,176,138,47,5340,332,42,290,145,214,245,108,281,28,19,11,76,66,66,69
"65321",144.6015,-28.1176,1,205,146,46,6143,359,45,314,273,139,281,123,339,53,13,41,141,49,122,57
"65322",128.3031,-25.04333,1,222,141,45,6020,373,63,310,287,159,293,140,249,35,9,46,98,30,97,35
"65323",133.9798,-23.86192,1,211,163,48,6111,372,36,336,283,148,283,128,272,36,8,43,107,33,107,41
"65324",142.2268,-33.33864,1,176,138,47,5347,332,42,290,177,214,245,108,283,28,20,10,75,67,67,68
"65325",117.749,-28.5894,1,208,146,46,6174,375,60,315,140,238,287,129,246,39,9,46,104,29,52,94
"65326",145.6916,-28.06208,1,205,138,45,5991,352,50,302,270,141,279,124,384,61,16,38,152,61,138,66
"65327",141.3356,-34.36516,1,168,140,49,4997,325,42,283,137,229,232,104,292,31,18,18,89,58,59,82
"65328",117.7671,-28.56206,1,208,146,46,6176,375,60,315,139,237,286,128,245,39,9,45,103,29,53,92
"65329",141.4073,-34.39971,1,167,140,49,4985,324,41,283,136,228,231,103,302,32,19,18,93,60,60,86
"65330",144.1947,-26.64159,1,220,144,45,6210,370,55,315,287,153,295,136,357,56,12,49,157,44,140,48
"65331",145.7147,-30.51987,1,197,138,46,5835,349,50,299,265,134,271,120,352,47,17,28,125,66,104,68
"65332",145.5952,-30.55733,1,198,137,45,5856,349,50,299,265,134,271,120,348,47,17,28,123,66,102,67
"65333",141.0301,-34.27489,1,171,141,49,4941,327,44,283,139,230,234,107,275,30,16,19,85,54,55,76
"65334",133.9404,-23.81176,1,210,163,48,6078,371,36,335,282,148,282,128,278,37,9,42,109,35,109,42
"65335",140.7106,-33.96277,1,173,141,50,4982,328,46,282,142,233,237,109,252,27,15,17,75,51,52,69
"65336",134.0763,-24.01074,1,209,162,48,6124,370,35,335,282,146,282,126,266,35,8,41,103,34,103,42
"65337",133.9913,-23.86972,1,211,163,48,6111,372,36,336,283,148,283,128,272,36,8,43,107,33,107,41
"65338",140.1492,-33.74963,1,170,142,50,4937,324,44,280,138,207,233,107,236,25,14,14,66,50,54,60
"65339",133.8138,-23.87362,1,209,163,48,6061,370,36,334,281,148,281,127,276,37,9,41,107,35,107,42
"65340",145.689,-30.57651,1,196,138,46,5877,348,49,299,263,132,270,118,356,48,18,28,125,68,104,69
"65341",142.3013,-34.68529,1,167,139,48,5048,323,39,284,135,232,232,102,329,34,22,16,100,68,68,90
"65342",133.878,-23.7909,1,209,163,48,6056,370,36,334,281,148,281,127,280,37,9,42,110,35,110,42
"65343",145.5359,-27.95944,1,205,141,46,6012,353,48,305,271,140,279,124,372,61,14,42,156,54,142,61
"65344",141.4172,-34.40335,1,168,140,49,4991,325,42,283,137,229,232,104,300,32,19,18,92,60,60,84
"65345",134.3554,-24.22176,1,216,161,48,6136,376,42,334,289,153,289,133,227,31,6,46,91,28,91,35
"65346",142.2312,-33.35184,1,176,138,47,5347,332,42,290,177,214,245,108,283,28,20,10,75,67,67,68
"65347",142.1155,-33.43291,1,176,138,47,5319,332,43,289,144,214,244,107,278,28,19,11,76,64,64,69
"65348",142.1779,-33.40508,1,176,138,47,5357,332,42,290,144,214,245,107,282,28,19,10,76,66,66,69
"65349",142.2024,-33.38851,1,176,138,47,5357,332,42,290,144,214,245,107,282,28,19,10,76,66,66,69
"65350",145.9704,-32.89945,1,176,134,45,5775,331,37,294,178,114,249,100,414,46,27,18,118,92,96,95
"65351",142.2025,-33.38855,1,176,138,47,5357,332,42,290,144,214,245,107,282,28,19,10,76,66,66,69
"65352",142.1908,-33.38976,1,176,138,47,5357,332,42,290,144,214,245,107,282,28,19,10,76,66,66,69
"65353",142.1687,-33.4045,1,176,138,47,5357,332,42,290,144,214,245,107,282,28,19,10,76,66,66,69
"65354",142.1778,-33.40546,1,176,138,47,5357,332,42,290,144,214,245,107,282,28,19,10,76,66,66,69
"65355",142.1906,-33.38956,1,176,138,47,5357,332,42,290,144,214,245,107,282,28,19,10,76,66,66,69
"65356",139.1666,-30.51325,1,176,143,46,6091,333,25,308,247,97,252,97,267,34,18,21,86,57,85,57
"65357",138.609,-31.44272,1,169,144,47,5844,330,25,305,102,212,243,93,382,51,18,37,149,65,74,133
"65358",140.1531,-33.75989,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65359",140.1397,-33.70444,1,170,142,50,4951,324,44,280,139,207,233,107,234,25,14,14,66,50,54,59
"65360",140.125,-33.74556,1,170,142,50,4937,324,44,280,138,207,233,107,236,25,14,14,66,50,54,60
"65361",140.2111,-33.73362,1,170,142,50,4979,324,43,281,139,207,234,106,237,25,14,14,67,50,54,60
"65362",121.1078,-27.72067,1,208,140,44,6235,369,53,316,280,209,286,126,210,29,7,40,75,23,67,53
"65363",140.1308,-33.76078,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65364",117.7734,-29.24372,1,200,147,46,6142,365,52,313,132,227,277,121,272,48,9,49,118,33,48,108
"65365",146.0044,-27.14778,1,206,142,46,5986,350,43,307,270,141,278,125,426,69,17,40,169,62,157,65
"65366",140.175,-33.70333,1,170,142,50,4967,325,44,281,139,207,234,107,234,25,14,14,66,50,54,59
"65367",145.5286,-27.97583,1,205,141,46,6012,353,48,305,271,140,279,124,372,61,14,42,156,54,142,61
"65368",120.9728,-30.53778,1,185,134,46,5417,339,52,287,123,183,254,114,263,37,14,29,92,45,63,84
"65369",141.1676,-33.21622,1,177,139,48,5200,332,46,286,145,110,243,110,238,24,17,11,63,55,58,55
"65370",133.8352,-23.82491,1,209,163,48,6049,370,36,334,281,148,281,127,278,37,9,42,109,35,109,42
"65371",140.131,-33.75936,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65372",140.1263,-33.76426,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65373",150.0627,-33.3818,1,121,115,46,4687,251,4,247,180,68,180,60,834,102,50,20,264,169,264,173
"65374",118.0222,-27.98534,1,214,143,45,6205,380,65,315,144,208,292,133,235,33,9,43,91,27,61,79
"65375",133.4198,-24.37353,1,212,160,48,6147,371,38,333,286,149,286,129,248,34,10,37,93,34,93,39
"65376",145.5441,-27.95061,1,204,140,45,5992,352,47,305,269,139,277,123,380,61,15,41,156,57,142,63
"65377",142.1867,-35.3837,1,159,140,49,4909,318,37,281,127,223,223,97,362,40,22,19,112,69,69,104
"65378",142.2139,-33.3856,1,177,138,47,5342,332,42,290,145,245,245,108,280,28,19,11,75,65,65,68
"65379",120.6491,-27.40238,1,207,145,44,6398,372,47,325,281,206,287,123,230,28,7,39,82,25,72,59
"65380",142.1579,-33.40827,1,176,138,47,5334,332,43,289,144,245,245,108,281,28,19,11,76,65,65,69
"65381",145.4536,-33.97433,1,172,133,45,5654,326,36,290,174,228,244,99,390,41,23,14,109,87,92,93
"65382",144.9595,-31.59676,1,189,135,45,5866,342,45,297,257,125,262,112,326,39,17,24,103,67,89,70
"65383",145.539,-27.97984,1,205,141,46,6012,353,48,305,271,140,279,124,372,61,14,42,156,54,142,61
"65384",140.2097,-33.90571,1,169,142,50,4896,323,44,279,137,229,232,107,249,26,14,16,71,51,54,66
"65385",138.64,-31.52823,1,167,145,47,5801,328,24,304,100,210,241,92,394,52,18,37,154,66,75,138
"65386",134.5667,-24.28916,1,218,161,48,6130,378,45,333,282,155,291,135,216,31,5,44,87,26,87,34
"65387",133.9786,-23.86134,1,211,163,48,6111,372,36,336,283,148,283,128,272,36,8,43,107,33,107,41
"65388",133.9785,-23.86132,1,211,163,48,6111,372,36,336,283,148,283,128,272,36,8,43,107,33,107,41
"65389",117.8371,-28.42356,1,209,146,46,6193,375,60,315,139,240,287,129,243,37,9,43,100,29,54,88
"65390",133.7733,-23.89692,1,208,162,48,6091,369,34,335,280,146,280,126,277,37,9,40,107,36,107,43
"65391",144.1174,-28.67131,1,207,143,45,6178,362,49,313,276,141,284,125,310,46,11,38,122,50,105,57
"65392",132.9781,-23.75157,1,204,159,48,6056,360,31,329,275,142,275,122,301,37,12,36,110,43,110,49
"65393",139.9745,-34.1743,1,168,140,51,4711,319,47,272,115,225,228,108,264,28,13,20,78,50,53,74
"65394",152.3736,-28.90822,1,165,117,50,4161,275,42,233,215,117,215,108,1146,173,40,47,479,135,479,148
"65395",141.9897,-34.91578,1,165,140,49,4967,322,39,283,133,229,229,101,331,35,21,18,103,66,66,93
"65396",141.4288,-34.41056,1,168,140,49,4991,325,42,283,137,229,232,104,300,32,19,18,92,60,60,84
"65397",133.8701,-23.73749,1,209,162,48,6048,369,35,334,280,147,280,127,282,37,9,43,111,35,111,42
"65398",150.5512,-35.08829,1,167,87,48,3387,253,74,179,197,127,208,122,1269,144,70,23,394,224,376,298
"65399",150.0271,-33.2924,1,124,118,46,4783,256,4,252,184,69,184,61,783,96,49,20,248,157,248,159
"65400",150.0294,-33.281,1,122,117,46,4784,255,3,252,182,92,182,59,805,97,51,19,252,164,252,165
"65401",150.0278,-33.28906,1,122,117,46,4784,255,3,252,182,92,182,59,805,97,51,19,252,164,252,165
"65402",150.0497,-33.30747,1,118,112,45,4709,247,2,245,173,64,177,56,875,105,55,20,273,183,273,183
"65403",151.5349,-33.01765,1,176,100,48,3898,271,64,207,221,130,223,123,1135,142,51,31,406,163,349,214
"65404",150.0187,-33.2862,1,122,117,46,4784,255,3,252,182,92,182,59,805,97,51,19,252,164,252,165
"65405",150.0299,-33.2943,1,124,118,46,4783,256,4,252,184,69,184,61,783,96,49,20,248,157,248,159
"65406",142.418,-34.20309,1,170,138,48,5209,326,39,287,138,207,237,103,310,32,21,14,92,65,68,82
"65407",142.3351,-34.25639,1,169,138,48,5167,325,39,286,138,206,235,103,313,33,21,15,94,64,68,84
"65408",145.5178,-37.98833,1,132,102,48,3739,253,41,212,107,180,180,84,1092,114,53,21,332,185,185,310
"65409",139.7167,-33.40944,1,169,143,50,4983,324,42,282,136,206,233,105,210,23,14,12,59,48,54,49
"65410",142.3796,-34.22321,1,169,138,48,5193,325,39,286,137,207,236,103,310,32,21,14,92,65,68,82
"65411",142.3473,-34.2615,1,169,138,48,5167,325,39,286,138,206,235,103,313,33,21,15,94,64,68,84
"65412",142.482,-34.24826,1,170,138,48,5200,326,39,287,138,207,236,103,311,32,21,14,92,65,68,82
"65413",145.2516,-31.8654,1,186,133,45,5820,338,44,294,254,123,259,110,343,42,18,23,107,69,91,74
"65414",142.3575,-34.25519,1,169,138,48,5167,325,39,286,138,206,235,103,313,33,21,15,94,64,68,84
"65415",145.859,-31.51422,1,185,127,43,5880,334,45,289,253,121,259,108,420,47,25,18,132,88,125,89
"65416",140.1214,-33.745,1,170,142,50,4930,324,44,280,138,207,233,107,238,25,14,14,67,50,55,60
"65417",141.1918,-33.17231,1,177,139,48,5218,331,45,286,145,109,243,109,243,25,17,11,65,55,59,55
"65418",141.1768,-33.1472,1,177,139,48,5258,331,45,286,177,109,244,109,242,25,17,11,64,55,59,55
"65419",143.1607,-33.8133,1,174,140,47,5392,330,38,292,141,242,242,104,315,32,21,12,88,72,72,78
"65420",143.1402,-33.79725,1,174,140,47,5392,330,38,292,141,242,242,104,315,32,21,12,88,72,72,78
"65421",141.0672,-33.11956,1,176,139,48,5218,331,44,287,177,108,242,108,236,24,16,12,63,52,59,52
"65422",141.1204,-33.1076,1,177,139,48,5237,331,45,286,177,109,243,109,236,24,16,12,63,52,59,52
"65423",141.0884,-33.24567,1,176,139,48,5229,331,44,287,145,108,243,108,242,25,17,11,65,55,59,55
"65424",145.2567,-31.84222,1,186,133,45,5820,338,44,294,254,123,259,110,343,42,18,23,107,69,91,74
"65425",143.3944,-31.56735,1,192,142,46,5857,348,43,305,261,129,265,115,273,30,14,19,82,55,76,61
"65426",142.1246,-33.41485,1,177,138,47,5335,332,43,289,144,215,245,108,279,28,19,11,75,65,65,68
"65427",145.5894,-31.60333,1,188,129,44,5862,338,47,291,256,124,261,111,366,43,21,20,117,75,103,77
"65428",151.5642,-32.98244,1,177,100,48,3891,272,65,207,222,131,224,124,1102,137,49,31,390,162,337,213
"65429",140.1492,-33.74964,1,170,142,50,4937,324,44,280,138,207,233,107,236,25,14,14,66,50,54,60
"65430",145.5963,-28.04653,1,205,139,45,6029,352,48,304,270,140,279,123,375,60,15,40,154,57,139,63
"65431",145.6882,-30.59603,1,190,136,45,5888,342,44,298,258,126,264,112,380,50,20,26,131,76,109,77
"65432",138.5542,-35.36639,1,144,93,49,3431,250,62,188,100,187,187,100,841,127,25,50,347,87,87,347
"65433",140.0498,-33.81946,1,171,141,50,4897,324,46,278,138,230,233,108,235,25,13,15,67,49,53,60
"65434",143.7128,-31.68806,1,187,141,46,5846,343,40,303,256,124,261,111,287,33,16,20,82,61,76,65
"65435",142.2379,-33.3737,1,176,138,47,5347,332,42,290,177,214,245,108,283,28,20,10,75,67,67,68
"65436",138.7406,-35.41,1,152,97,51,3362,256,67,189,108,194,194,108,621,87,21,46,247,70,70,247
"65437",142.7889,-34.52708,1,168,139,48,5195,325,38,287,137,206,235,102,333,34,23,14,98,72,72,88
"65438",145.3022,-30.85028,1,196,136,45,5885,347,49,298,263,132,269,118,338,45,17,27,116,67,97,68
"65439",133.7753,-23.91333,1,208,162,48,6091,369,34,335,280,146,280,126,277,37,9,40,107,36,107,43
"65440",119.5553,-27.5491,1,208,143,44,6408,374,51,323,166,204,289,125,233,30,7,39,80,26,66,66
"65441",119.5772,-27.53465,1,208,143,44,6433,373,51,322,166,204,289,124,232,30,7,39,80,25,66,66
"65442",119.5372,-27.5716,1,208,142,44,6424,373,51,322,166,204,289,124,234,30,7,39,80,26,66,67
"65443",119.5242,-27.58299,1,208,142,44,6424,373,51,322,166,204,289,124,234,30,7,39,80,26,66,67
"65444",119.5011,-27.65104,1,207,142,44,6404,372,52,320,134,204,289,124,232,30,7,38,80,26,66,67
"65445",141.9714,-35.4148,1,160,141,50,4837,318,38,280,128,223,223,99,352,39,21,20,109,66,66,103
"65446",141.4167,-34.41666,1,168,140,49,4991,325,42,283,137,229,232,104,300,32,19,18,92,60,60,84
"65447",119.5858,-27.5166,1,208,143,44,6426,374,50,324,166,205,289,124,231,30,7,40,80,25,66,65
"65448",119.5189,-27.60743,1,208,142,44,6427,373,51,322,134,203,289,124,232,30,7,38,80,26,66,67
"65449",119.5436,-27.56799,1,208,143,44,6408,374,51,323,166,204,289,125,233,30,7,39,80,26,66,66
"65450",120.6528,-27.40075,1,207,145,44,6398,372,47,325,281,206,287,123,230,28,7,39,82,25,72,59
"65451",145.5519,-27.97306,1,205,140,46,5983,352,48,304,270,140,278,124,377,61,15,41,156,57,141,63
"65452",141.3333,-34.37083,1,168,140,49,4997,325,42,283,137,229,232,104,293,31,18,18,89,58,59,82
"65453",140.9389,-33.76694,1,174,140,49,5099,329,44,285,142,210,239,108,254,26,17,13,73,54,55,67
"65454",146.5589,-30.84528,1,192,137,45,5860,344,45,299,260,128,265,115,418,55,21,26,142,79,133,81
"65455",140.0181,-33.76171,1,169,142,50,4903,323,44,279,137,206,232,107,239,26,13,15,69,49,55,61
"65456",147.4762,-28.02941,1,205,147,47,5903,351,44,307,269,140,276,125,484,68,22,33,172,78,172,80
"65457",145.5375,-27.94861,1,203,141,46,6007,351,46,305,269,138,277,122,381,62,15,42,158,57,144,63
"65458",150.6364,-33.55094,1,160,127,49,4546,281,25,256,213,109,216,99,1054,154,43,38,414,146,384,171
"65459",145.5353,-27.97944,1,205,141,46,6012,353,48,305,271,140,279,124,372,61,14,42,156,54,142,61
"65460",140.5633,-33.22361,1,174,142,49,5162,330,43,287,202,108,240,108,221,22,16,11,58,50,57,50
"65461",140.2622,-33.09972,1,173,144,50,5143,328,42,286,200,106,238,106,210,21,15,12,56,47,56,47
"65462",140.0339,-33.77028,1,169,142,50,4903,323,44,279,137,206,232,107,239,26,13,15,69,49,55,61
"65463",140.0497,-33.81952,1,171,141,50,4897,324,46,278,138,230,233,108,235,25,13,15,67,49,53,60
"65464",140.1642,-33.70139,1,170,142,50,4951,324,44,280,139,207,233,107,234,25,14,14,66,50,54,59
"65465",118.2028,-28.90861,1,201,145,46,6176,367,52,315,131,230,279,121,260,40,9,44,107,31,54,97
"65466",145.574,-28.01407,1,205,140,46,5996,352,48,304,270,140,278,124,373,60,15,41,154,56,140,62
"65467",134.0833,-23.91666,1,211,162,48,6064,372,38,334,275,149,284,130,266,35,8,43,105,33,105,40
"65468",142.394,-33.05895,1,179,138,47,5408,334,43,291,180,109,248,109,287,29,19,13,80,65,70,65
"65469",145.715,-30.51806,1,197,138,46,5835,349,50,299,265,134,271,120,352,47,17,28,125,66,104,68
"65470",140.203,-33.70586,1,170,142,50,4967,325,44,281,139,207,234,107,234,25,14,14,66,50,54,59
"65471",139.9981,-33.75194,1,169,141,50,4896,322,45,277,137,206,232,107,238,26,13,15,68,49,55,60
"65472",151.5517,-33.09964,1,178,95,48,3749,267,70,197,222,134,223,127,1218,151,60,31,427,182,365,243
"65473",142.139,-35.19821,1,161,140,49,4925,319,38,281,130,225,225,99,357,39,22,20,111,69,69,102
"65474",141.1166,-33.20555,1,177,139,48,5222,332,45,287,177,109,243,109,239,24,17,11,63,54,59,54
"65475",146.237,-34.14407,1,160,132,45,5751,317,25,292,123,234,234,86,490,49,31,14,139,106,106,131
"65476",140.2036,-33.70611,1,170,142,50,4967,325,44,281,139,207,234,107,234,25,14,14,66,50,54,59
"65477",145.4614,-30.1093,1,201,141,46,5879,353,51,302,268,137,274,123,354,44,17,28,124,66,108,68
"65478",145.4901,-30.18121,1,201,140,46,5863,353,51,302,267,137,274,123,351,43,17,27,122,66,106,68
"65479",145.4216,-30.1181,1,201,141,46,5875,354,51,303,268,138,275,124,348,44,17,28,123,65,108,66
"65480",145.5848,-27.9633,1,205,140,46,6026,352,48,304,270,139,278,123,379,61,15,41,155,57,141,63
"65481",141.2443,-33.2967,1,176,139,48,5214,332,45,287,145,214,243,109,246,25,18,10,66,58,59,58
"65482",149.1099,-31.02302,1,174,148,48,5677,328,23,305,245,110,245,99,654,94,39,27,222,128,222,130
"65483",117.7831,-29.48472,1,199,146,46,6028,364,53,311,133,225,276,122,276,49,10,48,120,34,47,110
"65484",141.1541,-33.10327,1,177,139,48,5250,332,45,287,178,109,244,109,237,24,16,12,64,52,59,52
"65485",141.1616,-33.21234,1,177,139,48,5229,332,45,287,145,109,243,109,241,24,17,10,64,55,59,55
"65486",140.0573,-33.88806,1,168,141,50,4849,321,44,277,137,227,230,106,250,27,13,17,72,50,55,66
"65487",117.7731,-29.2435,1,200,147,46,6142,365,52,313,132,227,277,121,272,48,9,49,118,33,48,108
"65488",117.7979,-28.56874,1,208,146,46,6166,375,59,316,139,238,285,128,249,39,9,46,105,29,53,93
"65489",117.8908,-28.5411,1,207,146,46,6205,374,59,315,138,237,285,127,247,38,9,44,102,29,54,91
"65490",140.0769,-33.18583,1,171,144,50,5099,327,40,287,139,105,236,105,206,22,15,12,56,46,55,46
"65491",144.9316,-37.81412,1,149,100,49,3733,261,57,204,142,197,197,101,640,68,42,15,189,132,132,147
"65492",138.7083,-35.07345,1,143,106,49,3832,268,53,215,95,192,192,95,905,135,26,50,366,88,88,366
"65493",141.3244,-33.43362,1,176,139,48,5196,331,45,286,144,213,242,109,253,26,18,10,69,58,59,61
"65494",143.592,-30.7619,1,199,140,45,6039,353,47,306,268,134,274,119,266,36,12,27,87,52,78,55
"65495",140.1017,-33.81142,1,170,142,51,4902,323,45,278,138,230,233,108,238,26,14,15,68,50,53,61
"65496",145.7832,-30.51427,1,198,138,46,5862,350,50,300,265,134,272,121,352,47,17,28,125,66,104,68
"65497",147.7256,-37.64389,1,136,114,52,3672,250,32,218,151,182,182,88,819,92,47,16,250,176,176,186
"65498",143.5697,-38.63611,1,113,84,48,3180,215,40,175,73,155,155,73,1795,224,73,34,628,244,244,628
"65499",133.7769,-23.91333,1,208,162,48,6091,369,34,335,280,146,280,126,277,37,9,40,107,36,107,43
"65500",143.7549,-24.94577,1,229,150,48,5838,373,62,311,289,166,297,148,344,56,8,56,160,34,146,39
"65501",145.0478,-28.16161,1,204,148,46,5994,359,44,315,270,140,278,123,369,63,12,46,160,49,141,59
"65502",133.7625,-23.90942,1,208,162,48,6091,369,34,335,280,146,280,126,277,37,9,40,107,36,107,43
"65503",140.1492,-33.74961,1,170,142,50,4937,324,44,280,138,207,233,107,236,25,14,14,66,50,54,60
"65504",146.2322,-30.19639,1,199,142,46,5832,352,49,303,265,135,272,122,391,47,19,28,139,71,122,73
"65505",140.2122,-33.70611,1,171,142,50,4984,325,44,281,139,208,235,107,234,25,14,14,66,50,54,59
"65506",140.7383,-27.7431,1,220,142,45,6255,374,62,312,290,186,297,136,176,27,6,43,74,28,64,34
"65507",138.5442,-31.41333,1,175,144,47,5829,335,30,305,107,217,248,99,331,42,18,30,121,60,68,109
"65508",146.0241,-36.41339,1,148,127,46,5180,303,29,274,91,214,215,83,619,69,32,22,194,114,117,188
"65509",142.3944,-32.60833,1,184,138,47,5534,337,44,293,250,112,254,112,263,32,16,20,73,57,69,57
"65510",141.14,-27.59111,1,220,141,45,6285,374,61,313,290,187,298,136,185,31,6,47,82,27,69,35
"65511",143.2884,-33.89045,1,173,140,47,5398,329,37,292,140,212,241,103,324,33,22,12,91,74,75,80
"65512",145.5497,-27.98231,1,205,140,46,5983,352,48,304,270,140,278,124,377,61,15,41,156,57,141,63
"65513",137.906,-29.23907,1,212,153,46,6213,377,51,326,289,130,289,130,153,24,9,35,57,28,57,28
"65514",121.7102,-29.84397,1,192,133,45,5616,346,53,293,127,192,262,118,229,29,11,28,76,36,58,68
"65515",145.5383,-27.98183,1,205,141,46,6012,353,48,305,271,140,279,124,372,61,14,42,156,54,142,61
"65516",121.6944,-25.87462,1,223,150,45,6383,385,56,329,294,188,300,137,226,45,4,59,102,17,92,42
"65517",118.8078,-28.72167,1,202,142,45,6193,366,53,313,132,196,280,122,239,34,9,38,91,32,55,80
"65518",121.6639,-25.80379,1,223,150,45,6371,385,56,329,294,188,300,138,228,46,4,57,103,17,93,42
"65519",118.2568,-29.09662,1,201,145,46,6143,366,52,314,132,230,278,121,260,41,9,43,107,32,52,97
"65520",138.6039,-35.44583,1,145,91,50,3328,247,65,182,103,188,188,103,779,116,24,49,320,83,83,320
"65521",119.0861,-28.30944,1,203,140,44,6216,367,54,313,133,198,282,123,230,31,9,37,83,28,59,72
"65522",140.1534,-33.75988,1,170,142,50,4905,324,45,279,139,230,233,108,236,25,14,14,67,50,53,60
"65523",145.0537,-29.1913,1,204,143,46,5966,357,49,308,271,140,278,125,326,46,12,37,127,52,107,56
"65524",141.966,-35.3689,1,160,141,50,4865,318,38,280,128,223,223,98,356,40,21,21,112,67,67,104
"65525",151.9708,-27.61138,1,170,128,51,4413,286,36,250,221,119,221,109,895,126,35,40,358,123,358,137
"65526",144.217,-37.16756,1,132,118,47,4506,275,26,249,83,190,190,75,659,77,36,25,210,111,111,204
"65527",141.3308,-34.3885,1,168,141,50,4952,324,42,282,136,228,231,104,297,32,18,19,92,58,59,84
"65528",143.8293,-31.45367,1,193,141,46,5887,349,45,304,262,130,268,116,266,33,14,23,79,54,72,57
"65529",141.4417,-34.4183,1,166,140,49,4987,324,40,284,135,227,230,103,308,33,19,19,95,60,61,87
"65530",141.435,-34.426,1,166,140,49,4987,324,40,284,135,227,230,103,308,33,19,19,95,60,61,87
"65531",141.3849,-34.3897,1,167,140,49,4985,324,41,283,136,228,231,103,302,32,19,18,93,60,60,86
